id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
2405,Product Review Images,"The Product Review Images extension for Magento 2 has been developed by the product team at RLTSquare. This extension will allow your customers to upload images within default product reviews for the products they buy and can also show the unique ways they are using your products in real life. So, why not let your customers take an active part in your online eCommerce business and eventually get benefit from it?","0",https://marketplace.magento.com/rltsquare-product-review-images.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/1/c14a_product-review-images.png,RLTSquare,"Marketing, Advertising",advertising,"",1,1.0.2,"22 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2406,FAQ,"FAQ extension allows you to create a dedicated FAQ page, where all customer concerns gather in one place. The FAQs are displayed nearly on one page with collapse/expand the feature. Your customers can view relevant topics quickly without going through different pages and waiting for the pages to reload. It comes with two managers: FAQ manager and group manager. The latter allows creation/addition /deletion of any type of group to show the content and faq manager is for managing all the content.","0",https://marketplace.magento.com/prince-module-faq.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/4/444e_faq.png,Mageprince,Customer Support, Customer Support,"",3,"2.0.10","23 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2407,JMango360 Mobile App Builder,"M-commerce is booming and Apps are the best way to make full use of your mobile revenue potential. Apps are much more user-friendly than mobile sites and can offer features that stimulate conversion and customer loyalty, like push notifications and simplified checkouts. Therefore, customers are 2x more likely to return for a second purchase with an App, compared to a mobile website, they view 4.2x more products per visit and convert 3x more often.","0",https://marketplace.magento.com/jmango360-japi.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/f/8f4d_jm360avatarmagentodark1.png,JMango360,"Content & Customizations, Mobile",mobile,"",1,2.1.9,"13 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2408,Admin Category Product Thumbnail,Do you want to have a better overview of the products that are assigned in a category? Is the product thumbnail image missing on the category products tab in your Magento admin? Not any more! Use this Admin Category Product Thumbnail extension by MageVision to display the product thumbnail image in the category product tabs in the Magento admin.,"0",https://marketplace.magento.com/magevision-module-admin-category-product-thumbnail.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/a/0a46_admin_category_product_thumbnail_2_1_1_1.png,MageVision,"Content & Customizations, Product Content",productcontent,"",3,2.3.4,"14 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2409,Lazy Load Products & Images,"Lazy Load Products & Images for Magento 2 greatly improves the page loading time by only loading the page and product images as the user scrolls down the page. Fully integrated with default Magento 2 functionality, lazy loading is applied to listing pages, search pages, product pages, including related, up sell and cross sell products. Easy to enhance functionality to any custom image in the store.","0",https://marketplace.magento.com/weltpixel-m2-weltpixel-lazyload.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/2/4239_3_lazy_loader_products_images.jpg,WeltPixel,"Site Optimization, Performance",performance,"",1,1.10.18,"17 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2410,Pay With Paytm,"Paytm for Business is an Indian e-commerce payment system and financial technology company, based in Noida, Uttar Pradesh, India. It is the fastest & easiest way to collect payments from customers.  Paytm has been on a mission to support new and growing businesses across the country. If you are a merchant, run a small business, a startup, a freelancer, a shop, or a delivery service; then accept payments for your business from millions of Paytm customers. Collecting money has never been this easy. Thanks to the Paytm for Business","0",https://marketplace.magento.com/paytmpg-paytm.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/7/d72f_paytm-high-resolution-512x512-original-logo.jpg,Paytm,"Payments & Security, Fraud", Payments & Security,"",1,2.7.4,"27 October, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2411,Live Search,"Site search can make or break any store. 84% of customers want to use site search to solve their needs, and conversion rates for customers who shop using site search are typically 50% higher. Execution is critical because 68% of customers will not return if you deliver a poor experience.","0",https://marketplace.magento.com/magento-live-search.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/9/d906_artboard2.png,Magento an Adobe Company,"Content & Customizations, Site Search & Navigation",sitesearch,"",1,1.3.1,"14 January, 2022","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2412,Print Order PDF,This extension allows you to easily create and print Order Confirmation PDF documents. It can be generated for any order status. An Order Confirmation document contains the same information as an invoice.,"0",https://marketplace.magento.com/fooman-printorderpdf-m2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/8/789a_foomanprintorderpdfmagento2marketplace.png,Fooman,"Shipping & Fulfillment, Order Management (OMS)",ordermgmt,"",2,3.3.3,"30 July, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2413,RapidSec CSP & Security Headers,"RapidSec is a platform that specializes in setting the correct security headers for your website - and thus being able to block attacks on the client side (such as Magecart and XSS), while also monitoring for changes and anomalies.","0",https://marketplace.magento.com/rapidsec-csp.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/0/50fd_rapidsecstoresubmission_240.png,RapidSec Ltd.,"Payments & Security, Fraud, Checkout Enhancements",checkout,"",1,1.0.1,"27 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2414,Omnivore Online Marketplace Integration,"Omnivore connects Magento retailers to  Ebay, Amazon, Catch, and Trade Me Marketplaces across Australia and New Zealand. Omnivore imports products from Magento, you can then choose which products you want to list and to which marketplace. Change the price of shipping, product price or product information such as title or description to tailor to the marketplace. Orders are sent back to Magento for fulfilment.","0",https://marketplace.magento.com/citybeach-omnivore.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/6/86b1_450x450px_icon_3_1.png,City Beach Software,Marketing, Marketing,"",2,2.3.2,"23 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2415,Foqus Ai,"The company Foqus gets e-commerce to new levels thanks to artificial intelligence. It is a new way of tying the bonds between retailers and customers. With its visual search engine, Foqus helps the sellers and e-sellers to target the customers’ expectations quickly. It is a new way to personalize e-commerce as it determines the customer needs through images and leads the e-seller to propose the convenient product: That’s how Foqus shorten the buying process like a Shazam of image for retail. Foqus is the tool that helps e-tailer to immediately propose the products needed, and the tool that enables customers to shop quickly.","0",https://marketplace.magento.com/foqus-engine.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/c/1c00_icon240x240.png,Foqus,"","","",1,1.1.4,"01 March, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2417,Mass Email Customers,"Do you want to send a mass email to your customers? Do you want to keep them updated about your news and events? Here is a simple solution!  With Mass Email Customers by MageVision, you can send a mass email to all or selected customers from the admin sales order grid and admin customer grid in Magento admin.","0",https://marketplace.magento.com/magevision-module-mass-email-customers.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/6/a603_mass_email_customers_2_1_1_1_1_1.png,MageVision,"Marketing, Email Marketing",emailmarketing,"",1,2.3.5,"17 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2418,Lingotek Translation Inside,"Lingotek | The Translation Network is a cloud-based translation technology & services provider, offering translation management software and professional linguistic services. We are the leader in collaborative translation technology with an innovative cloud Translation Management System (TMS) that uses Computer-Assisted Translation (CAT) tools to facilitate faster, more efficient, language translation.","0",https://marketplace.magento.com/lingotek-translation.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/9/39be_magento-listing-icon4_4_2.png,Lingotek,"Content & Customizations, Translations & Localization",translations,"",1,1.2.2,"26 January, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2419,Fraud Prevention - Critical.net,"Critical.net provides an innovative fraud protection solution for online stores in Latin America. Security is of prime concern for any online store owners and hence, it becomes essential to have an extra layer of security on your Magento store. Critical.net Fraud Prevention for Magento 2 extension integrates Magento 2 store with Critical.net to detect suspicious transactions and protect the online store from possible attacks. With the integration of Critical.net, one can track real-time performance of the customers and their transactions through the dashboard. It uses advanced automatic processes and algorithms to verify the identity of the customers that enter your store, to provide accurate and efficient fraud protection to your online store.","0",https://marketplace.magento.com/critical-net-magento-2-critical-fraud-prevention.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/a/aac9_fotodeperfil.jpg,Critical.net,"Payments & Security, Fraud", Payments & Security,"",2,"1.0.0","16 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2420,Sooqr Search,"Sooqr Search is a SaaS product that provides an optimizable onsite search engine for your Magento® store. The Sooqr Search engine - for both content and product - is compatible with all devices and makes your products findable, as it generates instant and relevant results.","0",https://marketplace.magento.com/magmodules-magento2-sooqr.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/f/8f3a_icon.jpg,Magmodules,"Content & Customizations, Site Search & Navigation",sitesearch,"",2,"1.2.0","29 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2421,Image Optimizer,"Apptrian Image Optimizer will optimize your images (GIF, JPG, PNG), reducing their file size without losing image quality and speed up your site. The extension is very easy to install and use. You can optimize images by clicking a button in Magento Admin or automatically by a  configurable cron job. If you are an advanced user you will be pleased to know that extension is fully configurable. You can change optimization options even swap utilities used for optimization with the ones you like. (By default our extension is using optimization utilities  recommended by Google PageSpeed Insights and GTmetrix.)","0",https://marketplace.magento.com/apptrian-image-optimizer.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/f/f/ff28_apptrian-image-optimizer-icon_1_1_1_1.jpg,Apptrian LLC,"Site Optimization, Performance",performance,"",3,2.2.5,"08 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2422,Recapture Abandoned Carts Email Marketing,"Recapture.io is dead simple email marketing and abandoned cart recovery for Magento 1 and 2.  Easy to use, famous 5-minute setup, you can start recovering lost revenue from your customers quickly and painlessly.  No coding required.","0",https://marketplace.magento.com/recapture-magento2-connector.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/3/b389_recaptureabandonedcartsemailmarketing.png,Recapture,"Marketing, Email Marketing, Marketing Automation",emailmarketing,"",1,2.4.25,"17 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2424,Ideal Postcodes UK Address Search & Postcode Lookup,"Ideal Postcodes provides address autocomplete and postcode lookup for your Magento address forms. We specialize in the UK addressing data, drawing the most up-to-date & accurate UK dataset from Royal Mail on a daily basis. We have over 1,000 clients that use our address validation tools to speed up checkout, increase deliverability, and ensure data quality.","0",https://marketplace.magento.com/idealpostcodes-module-ukaddresssearch.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/0/80f0_logo_resized_2.png,Ideal Postcodes,"Shipping & Fulfillment, Address Verification",addressverification,"",1,2.0.7,"12 April, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2425,Admin Product Category Filter,"Admin Product Category Filter extension by Commersys for Magento helps list products based on assigned categories. By default, Magento does not provide category filters. After the installation of this extension, it will be easy to filter all the products using a category filter.","0",https://marketplace.magento.com/commersys-admincategoryfilter.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/4/1482_commersys_admincategoryfilter_icon.jpg,Commersys,"Content & Customizations, Product Content",productcontent,"",1,"1.3.0","03 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2427,Fresh Relevance,"To thrive in a competitive, global market, offering a personalized customer experience is key to improving customer value and retention. But personalization can be very hard to get right as it involves different teams, channels and tools.","0",https://marketplace.magento.com/freshrelevance-freshrelevanceddl.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/a/9a9f_fresh-relevance-social-media-profile-400px.png,Fresh Relevance,"Content & Customizations, Personalization & Experience Management",personalization,"",1,1.1.12,"21 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2428,Force Login,The Force Login module for Magento® 2 allows you to restrict which pages a visitor is able to see without being logged in. Visitors get redirected to the login page when trying to access a page that is not marked as being visitable. The list of visitable pages can be managed by the merchant via the Magento® 2 backend by defining url rules as well as the store. Any incoming request that does not match an entry of the list will automatically redirect the user to the login page.,"0",https://marketplace.magento.com/bitexpert-magento2-force-customer-login.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/9/e93b_mageto2_forcelogin_logo_1_3_1_1_1_2.jpg,bitExpert AG,"Content & Customizations, Personalization & Experience Management",personalization,"",3,"4.1.0","05 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2429,Social Login,We are constantly looking to optimize user experience and conversion while reducing friction in the checkout process. Let’s start by identifying key login option issues that can get in the way.,"0",https://marketplace.magento.com/weltpixel-m2-social-login.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/2/52ca_social_login_240.png,WeltPixel,Site Optimization, Site Optimization,"",1,1.10.18,"17 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2430,Coinremitter Cryptocurrency Payment Gateway,"Coinremitter is a continuously growing online cryptocurrency payment gateway service provider to send, and receive cryptocurrencies from all over the world. Coinremitter is trusted by over 25k merchants all over the globe.  Coinremitter supports all major cryptocurrencies from Bitcoin, Litecoin, USDT (Omni), USD ERC20,  Bitcoin Cash, Ethereum to Dash, and Dogecoin. Their transaction charges come among the lowest of all which is about 0.23% only. To become a member of coinremitter you do not require any ID or even go through any KYC process.","0",https://marketplace.magento.com/coinremitter-magento2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/7/3771_240x240logo_jpg.jpg,Coinremitter,"Payments & Security, Payment Integration",payment,"",1,1.0.4,"30 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2431,Payment Fee,"Payment Fee extension for Magento 2 allows adding extra charges for specific payment methods and displays them on the cart page, checkout page, invoice, and credit memo. Also, payment fees display in the sales email like new order, invoice, and credit memo. Admin can also set the payment fee in order creation from admin.","0",https://marketplace.magento.com/prince-magento2-paymentfee.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/3/9337_payment_fee.png,Mageprince,Payments & Security, Payments & Security,"",4,2.1.5,"17 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2432,Product Recommendations,Compatibility: Magento Commerce 2.3.x and 2.4.x (PHP 7.3+),"0",https://marketplace.magento.com/magento-product-recommendations.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/6/c6c4_recsmpicon.png,Magento an Adobe Company,"Content & Customizations, Personalization & Experience Management",personalization,"",2,3.3.5,"12 October, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2433,EZRentOut Online Webstore,"With online buyers expected to shoot up to 1.92 billion in 2019, businesses that remain behind on the e-commerce front are simply letting massive revenue pass them by. Modern equipment rental businesses feature online stores that offer convenient rentals anywhere and at any time. While setting up a Webstore can often seem like a lot of development effort, you can configure the EZRentOut Webstore in minutes! If, instead, you’re using a third-party online store for your rentals and managing orders with EZRentOut at the backend, here’s a convenient way to bring the two together.","0",https://marketplace.magento.com/ezrentout-plugin.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/5/459c_ezr-logo_240.png,EZRentOut,Sales, Sales,"",2,1.0.1,"16 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2434,Sign In With Vipps,"Vipps the leading smart payment company in Norway.  The company provides a broad range of payments and identification services, including payments online and in-store to receive money, scan or pay directly via a mobile wallet.  The company is collectively owned by 110 banks in Norway. Just four years after its launch, with a market penetration covering over 75% of the population, Vipps has become the strongest brand in Norway.","0",https://marketplace.magento.com/vipps-module-login.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/3/c322_vipps_logo.png,Vipps,Content & Customizations, Content & Customizations,"",1,2.4.4,"15 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2435,FraudLabs Pro Fraud Prevention,"FraudLabs Pro provides fraud prevention solution to help online merchants to detect fraud and therefore minimize the chargebacks and fraud losses. We have been in the fraud prevention market for more than 10 years. Thousands of clients are currently using our solution to protect their daily transactions, and the number is growing. Why they choose us? Not only we provide them a reliable and advanced fraud detection solution, we also provide an absolute Free Micro plan for the small/mid size company to start protecting them from fraud. Please visit them at https://www.fraudlabspro.com to learn more.","0",https://marketplace.magento.com/hexasoft-module-fraudlabspro.html,4.5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/a/3a8e_flp-logo-square-240-magento.png,Hexasoft Development Sdn Bhd,"Payments & Security, Fraud", Payments & Security,"",2,2.2.5,"04 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2436,MightyForms Form Builder,"MightyForms is the best solution for anyone with no coding skills, that wants to build Magento forms for one or more websites. When it was created by a team of highly skilled developers, it was at first meant to be an internal solution. But we soon realized that more businesses needed a form builder with the flexibility, automation, and functionalities that MightyForms was created to have. So, to help more businesses grow successfully, MightyForms Form Builder is free to use to create unlimited forms with unlimited fields and submissions. This is our story, if you also want to solve productivity and workflow automation with your online forms – you’re in the right place.","0",https://marketplace.magento.com/mightyforms-mightyforms.html,4.6,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/6/c600_wr_logo.jpg,MightyForms,"Content & Customizations, Product Content",productcontent,"",9,1.1.1,"30 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2437,Fastly CDN,"Fastly is an edge cloud platform that provides security and delivery services at the network edge, closer to your customers for faster performance. The Fastly extension for Magento replaces native caching in Magento Enterprise and extends across our globally distributed platform. In addition to being Magento’s first and only Premier Technology Partner for content delivery networks (CDNs), Fastly was also selected to be part of the Magento Enterprise Cloud Edition technology stack.","0",https://marketplace.magento.com/fastly-magento2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/9/196f_fastly_logo_1_1_1_5_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1.png,Fastly Inc,"Site Optimization, Hosting, Performance",hosting,"",2,1.2.174,"22 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2438,Featured Products,"Featured Products extension for Magento 2 by Microwebies can be used to showcase featured products on your website on any page. This extension is easy to set up and gives many options and settings for admin side. Displaying a featured product block on any page or at any location on your online store will notify site visitors about featured products on your site. The store owner can show sale products or any other special products in this featured product slider. All featured products are shown in the slider, which displays on both mobile and desktop views.","0",https://marketplace.magento.com/microwebies-software-services-magento-2-featuredpro.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/4/04d2_featured.jpeg,Microwebies Software Services,"Marketing, Advertising",advertising,"",1,1.0.1,"18 June, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2439,Route Shipping Protection,All About Route,"0",https://marketplace.magento.com/route-route-m2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/8/08a0_logo.png,Route App LLC,Shipping & Fulfillment, Shipping & Fulfillment,"",3,"1.1.30","23 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2440,Gorgias,"Gorgias is a customer support extension for Magento. Gorgias allows Magento merchants to centralize all their customer communications like emails, live chat messages or even social comments into one platform.","0",https://marketplace.magento.com/gorgias-module-magento-connect.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/a/da0c_gorgias-magento-icon-marketplace.png,Gorgias Inc.,"Customer Support, Live Chat", Customer Support,"",2,1.2.1,"10 February, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2441,ClickSend SMS,"ClickSend is a global leader in business communication solutions. Our reputation is built on technical expertise, industry experience, quality support and service reliability. From bulk marketing to mission-critical solutions, if you need a business messaging provider, you can rely on ClickSend. Using ClickSend, you can send SMS to any country globally.","0",https://marketplace.magento.com/clicksend-sms.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/e/7e32_clicksend_icon_only_gradient.png,ClickSend Pty Ltd,"Content & Customizations, Mobile, Personalization & Experience Management, Rich Media",mobile,"",1,2.2.3,"12 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2442,Admin Category Product Link,What if you search for a product by category in the Magento admin and then you want to navigate to that product from the product category in the category tab? The common solution is to navigate to the product grid and search for that specific product. But there is also a simpler and faster solution! The Admin Category Product Link extension is a simple but really useful extension that gives you the ability to edit products directly from the category products/products in the category tab in Magento admin.,"0",https://marketplace.magento.com/magevision-module-admin-category-product-link.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/7/77f6_admin_category_product_link_9_2.png,MageVision,"Content & Customizations, Product Content",productcontent,"",1,2.3.4,"14 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2443,Live Chat,"LiveChat is a Magento-specific live chat tool for customer support and online sales. Customers who land on your Magento store have all sorts of questions, ranging from availability to product sizes, colors, and more. Grab their attention, and enrich the visual side of your store with our modern chat window, neatly looking eye-catchers, and chat buttons. Provide customers with a better shopping experience and increase sales using the Magento live chat extension by LiveChat.","0",https://marketplace.magento.com/livechat-module-magento-livechat.html,4.6,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/4/0473_240x240.png,LiveChat,"Customer Support, Live Chat", Customer Support,"",17,2.4.1,"18 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2444,DragDropr Visual Page Builder,"DragDropr is a powerful SaaS (software as a service) application, it enables you to design, edit and create your web shop content easily, without any prior knowledge and with zero coding. The extension gives you the visual drag and drop intuitive interface overlay loaded over your web shop, with an ability to point and click and make the necessary changes instantly.","0",https://marketplace.magento.com/dragdropr-magento2.html,4.8,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/9/398c_dragdropr-512-512_2_1_1_1_1.png,atipso GmbH,Content & Customizations, Content & Customizations,"",5,1.1.14,"21 April, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2445,ConfigBox Product Configurator,"ConfigBox has been on the market since 2009 and is developed and distributed by Rovexo. Due to its industry-independent design, competitive price and no compulsory maintenance contract it became the bestselling product configurator worldwide. ConfigBox is the first choice for its unique capabilities in real-time price calculation, compatibility rules, and its intuitive admin panel.","0",https://marketplace.magento.com/rovexo-configbox-magento2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/0/20f3_logo.jpg,Rovexo,Sales, Sales,"",1,3.3.12,"22 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2446,Trust Payments Limited,"For two decades, Trust Payments has been the trusted provider of online payment services for thousands of online stores. We combine innovative payment technologies, unrivalled reliability and excellent customer service to provide a compelling e-commerce solution for your business. Trust Payments is powered by payment gateway Secure Trading, along with merchant acquirer acquiring.com and Secure Trading inc. in the USA.","0",https://marketplace.magento.com/trust-payments-limited-module-trust.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/2/e25e_tp_240x240_greenbg.png,TRU//ST Payments Limited,"Payments & Security, Payment Integration",payment,"",1,3.1.1,"02 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2447,Richpanel Customer Service CRM,"Richpanel is the Customer Support CRM purpose built for ecommerce stores. Over 1,000+ high grossing merchants use Richpanel to manage email, live chat, phone & social media from one dashboard. The platform has powerful self-service capabilities that can help you reduce your support tickets by 50% or more. Book a demo here to learn more.","0",https://marketplace.magento.com/richpanel-analytics-magento2-extension.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/e/9ec3_rp-240x240.png,Richpanel,"Customer Support, Live Chat", Customer Support,"",1,2.3.1,"09 March, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2448,AccurateTax Sales Tax,"AccurateTax.com is a solely-owned venture from NetBlazon, a premier provider of e-commerce products and services founded in 1998.  Our first venture into online sales tax came in 2002 when we developed a sales tax module for another shopping cart platform. It was called Zip Based Sales Tax, and it gave merchants the ability to charge different sales tax rates by 5-digit zipcodes. At the time, it was a breakthrough for that cart. Before “Zip Tax”, as it was affectionately known, all retailers had to either charge one state-wide rate or ask customers to select the appropriate rate. (Guess how often that worked out?) Even at the time, basing sales tax on zip code wasn’t very precise, but it was a step in the right direction.","0",https://marketplace.magento.com/accuratetax-tax.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/3/1320_accuratetaxlogo-520.jpg,AccurateTax,"Accounting & Finance, Taxes",taxes,"",1,1.2.4,"17 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2449,MiniOrange OAuth OpenID Connect SSO,"miniOrange is a security software company in Cloud Security, Identity and Access Management, Mobile Security and Vulnerability Management. The central focus of our products and company revolves around these themes. Our solutions are specific, accurate and, most importantly, great at making you more secure!","0",https://marketplace.magento.com/miniorange-inc-miniorange-oauth-sso.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/5/65dd_mo_oauth_240x240.v1.png,miniOrange,Content & Customizations, Content & Customizations,"",1,3.1.1,"30 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2450,Delete Orders,"ordersBy default, Magento does not provide a function to delete orders. Use Delete Orders by W3ctrl to upgrade the functionality to delete orders and test orders. Delete Orders comes in handy if you have test or spam orders on your store that you want to delete. You can delete these test and spam orders using this extension. This is a safe and secure solution to remove test and spam order from your store.","0",https://marketplace.magento.com/w3ctrl-module-delete-orders.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/5/85c0_magento-logo-deleteobjectscopy1.jpg,W3ctrl Services,"Shipping & Fulfillment, Order Management (OMS)",ordermgmt,"",3,"2.0.0","08 October, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2451,Order Eraser,"Order Eraser allows admin users to delete in an easy way any useless order from the orders grid. It can be tested, canceled, or pending orders. You can delete the orders one by one, or massively via the mass actions dropdown. The extension will automatically delete:","0",https://marketplace.magento.com/wyomind-ordereraser-meta.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/b/5b79_oe_2_1.jpg,Wyomind,"Shipping & Fulfillment, Order Management (OMS)",ordermgmt,"",2,5.4.4,"02 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
